episode,global_step,ep_return,success,guided_pct,queries_per_ep,agreement_rate,cum_queries,first_unguided_success
183,9728,-5.0,0.0,0.0,0,,0,
184,9728,-5.0,0.0,0.0,0,,0,
185,9728,-5.0,0.0,0.0,0,,0,
186,9728,-4.0,0.0,0.0,0,,0,
187,9728,-4.0,0.0,0.0,0,,0,
188,9728,-5.0,0.0,0.0,0,,0,
189,9728,-5.0,0.0,0.0,0,,0,
190,9728,-5.0,0.0,0.0,0,,0,
191,9728,-5.0,0.0,0.0,0,,0,
192,9728,-5.0,0.0,0.0,0,,0,
193,9984,-5.0,0.0,0.0,0,,0,
194,10368,11.1,1.0,0.0,0,,0,
195,10496,-5.0,0.0,0.0,0,,0,
196,10560,10.8,1.0,0.0,0,,0,
197,10880,-5.0,0.0,0.0,0,,0,
198,11776,8.9,1.0,0.0,0,,0,
199,12544,7.7,1.0,0.0,0,,0,
200,12544,7.7,1.0,0.0,0,,0,
201,12928,-4.0,0.0,0.0,0,,0,
202,12992,-5.0,0.0,0.0,0,,0,
203,12992,-5.0,0.0,0.0,0,,0,
204,12992,-5.0,0.0,0.0,0,,0,
205,12992,-5.0,0.0,0.0,0,,0,
206,12992,-5.0,0.0,0.0,0,,0,
207,12992,-5.0,0.0,0.0,0,,0,
208,12992,-5.0,0.0,0.0,0,,0,
209,12992,-5.0,0.0,0.0,0,,0,
210,12992,-5.0,0.0,0.0,0,,0,
211,12992,-5.0,0.0,0.0,0,,0,
212,12992,-4.0,0.0,0.0,0,,0,
213,12992,-5.0,0.0,0.0,0,,0,
214,12992,-4.0,0.0,0.0,0,,0,
215,12992,-4.0,0.0,0.0,0,,0,
216,12992,-5.0,0.0,0.0,0,,0,
217,12992,-5.0,0.0,0.0,0,,0,
218,12992,-4.0,0.0,0.0,0,,0,
219,12992,-5.0,0.0,0.0,0,,0,
220,12992,-5.0,0.0,0.0,0,,0,
221,12992,-4.0,0.0,0.0,0,,0,
222,12992,-5.0,0.0,0.0,0,,0,
223,12992,-5.0,0.0,0.0,0,,0,
224,12992,-5.0,0.0,0.0,0,,0,
225,12992,-5.0,0.0,0.0,0,,0,
226,12992,-5.0,0.0,0.0,0,,0,
227,12992,-5.0,0.0,0.0,0,,0,
228,12992,-5.0,0.0,0.0,0,,0,
229,12992,-5.0,0.0,0.0,0,,0,
230,12992,-5.0,0.0,0.0,0,,0,
231,12992,-5.0,0.0,0.0,0,,0,
232,12992,-5.0,0.0,0.0,0,,0,
233,12992,-5.0,0.0,0.0,0,,0,
234,12992,-5.0,0.0,0.0,0,,0,
235,12992,-5.0,0.0,0.0,0,,0,
236,12992,-5.0,0.0,0.0,0,,0,
237,12992,-5.0,0.0,0.0,0,,0,
238,12992,-5.0,0.0,0.0,0,,0,
239,12992,-5.0,0.0,0.0,0,,0,
240,12992,-5.0,0.0,0.0,0,,0,
241,12992,-5.0,0.0,0.0,0,,0,
242,12992,-5.0,0.0,0.0,0,,0,
243,12992,-5.0,0.0,0.0,0,,0,
244,12992,-5.0,0.0,0.0,0,,0,
245,12992,-5.0,0.0,0.0,0,,0,
246,12992,-5.0,0.0,0.0,0,,0,
247,12992,-5.0,0.0,0.0,0,,0,
248,12992,-4.0,0.0,0.0,0,,0,
249,12992,-5.0,0.0,0.0,0,,0,
250,12992,-5.0,0.0,0.0,0,,0,
251,12992,-5.0,0.0,0.0,0,,0,
252,12992,-5.0,0.0,0.0,0,,0,
253,12992,-5.0,0.0,0.0,0,,0,
254,12992,-5.0,0.0,0.0,0,,0,
255,12992,-5.0,0.0,0.0,0,,0,
256,12992,-4.0,0.0,0.0,0,,0,
257,13248,-5.0,0.0,0.0,0,,0,
258,13632,-5.0,0.0,0.0,0,,0,
259,13696,11.0,1.0,0.0,0,,0,
260,13760,-5.0,0.0,0.0,0,,0,
261,13824,-5.0,0.0,0.0,0,,0,
262,14144,-5.0,0.0,0.0,0,,0,
263,15040,-5.0,0.0,0.0,0,,0,
264,15296,8.5,1.0,0.0,0,,0,
265,15424,8.3,1.0,0.0,0,,0,
266,15808,-5.0,0.0,0.0,0,,0,
267,15808,-5.0,0.0,0.0,0,,0,
268,16192,-5.0,0.0,0.0,0,,0,
269,16256,-5.0,0.0,0.0,0,,0,
270,16256,-5.0,0.0,0.0,0,,0,
271,16256,-5.0,0.0,0.0,0,,0,
272,16256,-4.0,0.0,0.0,0,,0,
273,16256,-5.0,0.0,0.0,0,,0,
274,16256,-5.0,0.0,0.0,0,,0,
275,16256,-5.0,0.0,0.0,0,,0,
276,16256,-5.0,0.0,0.0,0,,0,
277,16256,-4.0,0.0,0.0,0,,0,
278,16256,-4.0,0.0,0.0,0,,0,
279,16256,-5.0,0.0,0.0,0,,0,
280,16256,-5.0,0.0,0.0,0,,0,
281,16256,-4.0,0.0,0.0,0,,0,
282,16256,-5.0,0.0,0.0,0,,0,
283,16256,-5.0,0.0,0.0,0,,0,
284,16256,-5.0,0.0,0.0,0,,0,
285,16256,-5.0,0.0,0.0,0,,0,
286,16256,-5.0,0.0,0.0,0,,0,
287,16256,-5.0,0.0,0.0,0,,0,
288,16256,-5.0,0.0,0.0,0,,0,
289,16256,-4.0,0.0,0.0,0,,0,
290,16256,-5.0,0.0,0.0,0,,0,
291,16256,-4.0,0.0,0.0,0,,0,
292,16256,-5.0,0.0,0.0,0,,0,
293,16256,-5.0,0.0,0.0,0,,0,
294,16256,-4.0,0.0,0.0,0,,0,
295,16256,-5.0,0.0,0.0,0,,0,
296,16256,-5.0,0.0,0.0,0,,0,
297,16256,-5.0,0.0,0.0,0,,0,
298,16256,-4.0,0.0,0.0,0,,0,
299,16256,-5.0,0.0,0.0,0,,0,
300,16256,-5.0,0.0,0.0,0,,0,
301,16256,-5.0,0.0,0.0,0,,0,
302,16256,-5.0,0.0,0.0,0,,0,
303,16256,-5.0,0.0,0.0,0,,0,
304,16256,-5.0,0.0,0.0,0,,0,
305,16256,-5.0,0.0,0.0,0,,0,
306,16256,-5.0,0.0,0.0,0,,0,
307,16256,-4.0,0.0,0.0,0,,0,
308,16256,-5.0,0.0,0.0,0,,0,
309,16256,-5.0,0.0,0.0,0,,0,
310,16256,-5.0,0.0,0.0,0,,0,
311,16256,-5.0,0.0,0.0,0,,0,
312,16256,-5.0,0.0,0.0,0,,0,
313,16256,-5.0,0.0,0.0,0,,0,
314,16256,-5.0,0.0,0.0,0,,0,
315,16256,-4.0,0.0,0.0,0,,0,
316,16256,-5.0,0.0,0.0,0,,0,
317,16256,-5.0,0.0,0.0,0,,0,
318,16256,-4.0,0.0,0.0,0,,0,
319,16256,-5.0,0.0,0.0,0,,0,
320,16256,-5.0,0.0,0.0,0,,0,
321,16512,-5.0,0.0,0.0,0,,0,
322,16704,11.4,1.0,0.0,0,,0,
323,16768,11.3,1.0,0.0,0,,0,
324,16896,-5.0,0.0,0.0,0,,0,
325,16960,-4.0,0.0,0.0,0,,0,
326,17024,-5.0,0.0,0.0,0,,0,
327,17088,-5.0,0.0,0.0,0,,0,
328,17408,-5.0,0.0,0.0,0,,0,
329,18304,-5.0,0.0,0.0,0,,0,
330,18432,8.7,1.0,0.0,0,,0,
331,18432,8.7,1.0,0.0,0,,0,
332,18560,-4.0,0.0,0.0,0,,0,
333,18688,-4.0,0.0,0.0,0,,0,
334,19072,-4.0,0.0,0.0,0,,0,
335,19072,-5.0,0.0,0.0,0,,0,
336,19328,8.0,1.0,0.0,0,,0,
337,19456,-5.0,0.0,0.0,0,,0,
338,19520,-5.0,0.0,0.0,0,,0,
339,19520,-5.0,0.0,0.0,0,,0,
340,19520,-5.0,0.0,0.0,0,,0,
341,19520,-5.0,0.0,0.0,0,,0,
342,19520,-5.0,0.0,0.0,0,,0,
343,19520,-5.0,0.0,0.0,0,,0,
344,19520,-5.0,0.0,0.0,0,,0,
345,19520,-5.0,0.0,0.0,0,,0,
346,19520,-5.0,0.0,0.0,0,,0,
347,19520,-5.0,0.0,0.0,0,,0,
348,19520,-5.0,0.0,0.0,0,,0,
349,19520,-4.0,0.0,0.0,0,,0,
350,19520,-5.0,0.0,0.0,0,,0,
351,19520,-5.0,0.0,0.0,0,,0,
352,19520,-5.0,0.0,0.0,0,,0,
353,19520,-5.0,0.0,0.0,0,,0,
354,19520,-5.0,0.0,0.0,0,,0,
355,19520,-4.0,0.0,0.0,0,,0,
356,19520,-5.0,0.0,0.0,0,,0,
357,19520,-4.0,0.0,0.0,0,,0,
358,19520,-5.0,0.0,0.0,0,,0,
359,19520,-5.0,0.0,0.0,0,,0,
360,19520,-5.0,0.0,0.0,0,,0,
361,19520,-5.0,0.0,0.0,0,,0,
362,19520,-4.0,0.0,0.0,0,,0,
363,19520,-4.0,0.0,0.0,0,,0,
364,19520,-5.0,0.0,0.0,0,,0,
365,19520,-4.0,0.0,0.0,0,,0,
366,19520,-5.0,0.0,0.0,0,,0,
367,19520,-5.0,0.0,0.0,0,,0,
368,19520,-5.0,0.0,0.0,0,,0,
369,19520,-5.0,0.0,0.0,0,,0,
370,19520,-4.0,0.0,0.0,0,,0,
371,19520,-4.0,0.0,0.0,0,,0,
372,19520,-5.0,0.0,0.0,0,,0,
373,19520,-5.0,0.0,0.0,0,,0,
374,19520,-5.0,0.0,0.0,0,,0,
375,19520,-4.0,0.0,0.0,0,,0,
376,19520,-4.0,0.0,0.0,0,,0,
377,19520,-5.0,0.0,0.0,0,,0,
378,19520,-5.0,0.0,0.0,0,,0,
379,19520,-4.0,0.0,0.0,0,,0,
380,19520,-5.0,0.0,0.0,0,,0,
381,19520,-5.0,0.0,0.0,0,,0,
382,19520,-5.0,0.0,0.0,0,,0,
383,19520,-5.0,0.0,0.0,0,,0,
384,19520,-4.0,0.0,0.0,0,,0,
385,19520,-5.0,0.0,0.0,0,,0,
386,19776,-5.0,0.0,0.0,0,,0,
387,20032,-4.0,0.0,0.0,0,,0,
388,20160,-5.0,0.0,0.0,0,,0,
389,20224,-4.0,0.0,0.0,0,,0,
390,20288,-5.0,0.0,0.0,0,,0,
391,20352,-5.0,0.0,0.0,0,,0,
392,20672,-4.0,0.0,0.0,0,,0,
393,21120,9.6,1.0,0.0,0,,0,
394,21568,-4.0,0.0,0.0,0,,0,
395,21696,-5.0,0.0,0.0,0,,0,
396,21696,-5.0,0.0,0.0,0,,0,
397,21824,-5.0,0.0,0.0,0,,0,
398,21952,-5.0,0.0,0.0,0,,0,
399,22144,8.0,1.0,0.0,0,,0,
400,22336,-5.0,0.0,0.0,0,,0,
401,22336,-5.0,0.0,0.0,0,,0,
402,22592,-4.0,0.0,0.0,0,,0,
403,22720,-4.0,0.0,0.0,0,,0,
404,22784,-5.0,0.0,0.0,0,,0,
405,22784,-5.0,0.0,0.0,0,,0,
406,22784,-4.0,0.0,0.0,0,,0,
407,22784,-4.0,0.0,0.0,0,,0,
408,22784,-4.0,0.0,0.0,0,,0,
409,22784,-5.0,0.0,0.0,0,,0,
410,22784,-4.0,0.0,0.0,0,,0,
411,22784,-4.0,0.0,0.0,0,,0,
412,22784,-5.0,0.0,0.0,0,,0,
413,22784,-5.0,0.0,0.0,0,,0,
414,22784,-5.0,0.0,0.0,0,,0,
415,22784,-5.0,0.0,0.0,0,,0,
416,22784,-5.0,0.0,0.0,0,,0,
417,22784,-5.0,0.0,0.0,0,,0,
418,22784,-5.0,0.0,0.0,0,,0,
419,22784,-5.0,0.0,0.0,0,,0,
420,22784,-5.0,0.0,0.0,0,,0,
421,22784,-5.0,0.0,0.0,0,,0,
422,22784,-5.0,0.0,0.0,0,,0,
423,22784,-5.0,0.0,0.0,0,,0,
424,22784,-5.0,0.0,0.0,0,,0,
425,22784,-5.0,0.0,0.0,0,,0,
426,22784,-5.0,0.0,0.0,0,,0,
427,22784,-5.0,0.0,0.0,0,,0,
428,22784,-5.0,0.0,0.0,0,,0,
429,22784,-5.0,0.0,0.0,0,,0,
430,22784,-4.0,0.0,0.0,0,,0,
431,22784,-5.0,0.0,0.0,0,,0,
432,22784,-5.0,0.0,0.0,0,,0,
433,22784,-5.0,0.0,0.0,0,,0,
434,22784,-4.0,0.0,0.0,0,,0,
435,22784,-5.0,0.0,0.0,0,,0,
436,22784,-5.0,0.0,0.0,0,,0,
437,22784,-5.0,0.0,0.0,0,,0,
438,22784,-5.0,0.0,0.0,0,,0,
439,22784,-5.0,0.0,0.0,0,,0,
440,22784,-5.0,0.0,0.0,0,,0,
441,22784,-5.0,0.0,0.0,0,,0,
442,22784,-5.0,0.0,0.0,0,,0,
443,22784,-5.0,0.0,0.0,0,,0,
444,22784,-5.0,0.0,0.0,0,,0,
445,22784,-5.0,0.0,0.0,0,,0,
446,22784,-5.0,0.0,0.0,0,,0,
447,22784,-5.0,0.0,0.0,0,,0,
448,22784,-5.0,0.0,0.0,0,,0,
449,22784,-5.0,0.0,0.0,0,,0,
450,23040,-5.0,0.0,0.0,0,,0,
451,23296,-5.0,0.0,0.0,0,,0,
452,23424,-5.0,0.0,0.0,0,,0,
453,23488,-5.0,0.0,0.0,0,,0,
454,23552,-5.0,0.0,0.0,0,,0,
455,23552,10.9,1.0,0.0,0,,0,
456,23616,-5.0,0.0,0.0,0,,0,
457,23936,-4.0,0.0,0.0,0,,0,
458,23936,10.3,1.0,0.0,0,,0,
459,24384,-5.0,0.0,0.0,0,,0,
460,24832,-5.0,0.0,0.0,0,,0,
461,24960,-5.0,0.0,0.0,0,,0,
462,24960,-4.0,0.0,0.0,0,,0,
463,25088,-4.0,0.0,0.0,0,,0,
464,25216,-5.0,0.0,0.0,0,,0,
465,25408,-5.0,0.0,0.0,0,,0,
466,25600,-5.0,0.0,0.0,0,,0,
467,25600,-5.0,0.0,0.0,0,,0,
468,25856,-5.0,0.0,0.0,0,,0,
469,25984,-5.0,0.0,0.0,0,,0,
470,26048,-5.0,0.0,0.0,0,,0,
471,26048,-5.0,0.0,0.0,0,,0,
472,26048,-5.0,0.0,0.0,0,,0,
473,26048,-5.0,0.0,0.0,0,,0,
474,26048,-5.0,0.0,0.0,0,,0,
475,26048,-5.0,0.0,0.0,0,,0,
476,26048,-5.0,0.0,0.0,0,,0,
477,26048,-4.0,0.0,0.0,0,,0,
478,26048,-5.0,0.0,0.0,0,,0,
479,26048,-5.0,0.0,0.0,0,,0,
480,26048,-5.0,0.0,0.0,0,,0,
481,26048,-5.0,0.0,0.0,0,,0,
482,26048,-5.0,0.0,0.0,0,,0,
483,26048,-4.0,0.0,0.0,0,,0,
484,26048,-4.0,0.0,0.0,0,,0,
485,26048,-5.0,0.0,0.0,0,,0,
486,26048,-5.0,0.0,0.0,0,,0,
487,26048,-4.0,0.0,0.0,0,,0,
488,26048,-5.0,0.0,0.0,0,,0,
489,26048,-4.0,0.0,0.0,0,,0,
490,26048,-4.0,0.0,0.0,0,,0,
491,26048,-5.0,0.0,0.0,0,,0,
492,26048,-5.0,0.0,0.0,0,,0,
493,26048,-5.0,0.0,0.0,0,,0,
494,26048,-5.0,0.0,0.0,0,,0,
495,26048,-5.0,0.0,0.0,0,,0,
496,26048,-4.0,0.0,0.0,0,,0,
497,26048,-5.0,0.0,0.0,0,,0,
498,26048,-5.0,0.0,0.0,0,,0,
499,26048,-5.0,0.0,0.0,0,,0,
500,26048,-5.0,0.0,0.0,0,,0,
501,26048,-5.0,0.0,0.0,0,,0,
502,26048,-5.0,0.0,0.0,0,,0,
503,26048,-5.0,0.0,0.0,0,,0,
504,26048,-5.0,0.0,0.0,0,,0,
505,26048,-5.0,0.0,0.0,0,,0,
506,26048,-5.0,0.0,0.0,0,,0,
507,26048,-4.0,0.0,0.0,0,,0,
508,26048,-4.0,0.0,0.0,0,,0,
509,26048,-4.0,0.0,0.0,0,,0,
510,26048,-5.0,0.0,0.0,0,,0,
511,26048,-5.0,0.0,0.0,0,,0,
512,26048,-5.0,0.0,0.0,0,,0,
513,26048,-5.0,0.0,0.0,0,,0,
514,26304,-5.0,0.0,0.0,0,,0,
515,26560,-5.0,0.0,0.0,0,,0,
516,26688,-5.0,0.0,0.0,0,,0,
517,26752,-5.0,0.0,0.0,0,,0,
518,26752,11.0,1.0,0.0,0,,0,
519,26816,-5.0,0.0,0.0,0,,0,
520,26816,-5.0,0.0,0.0,0,,0,
521,26880,-5.0,0.0,0.0,0,,0,
522,27200,-5.0,0.0,0.0,0,,0,
523,27200,-5.0,0.0,0.0,0,,0,
524,27648,-5.0,0.0,0.0,0,,0,
525,27968,9.1,1.0,0.0,0,,0,
526,27968,9.1,1.0,0.0,0,,0,
527,28096,-4.0,0.0,0.0,0,,0,
528,28224,-4.0,0.0,0.0,0,,0,
529,28224,-4.0,0.0,0.0,0,,0,
530,28352,-5.0,0.0,0.0,0,,0,
531,28480,-5.0,0.0,0.0,0,,0,
532,28672,-5.0,0.0,0.0,0,,0,
533,28864,-4.0,0.0,0.0,0,,0,
534,28864,-5.0,0.0,0.0,0,,0,
535,29120,-5.0,0.0,0.0,0,,0,
536,29248,-4.0,0.0,0.0,0,,0,
537,29312,-5.0,0.0,0.0,0,,0,
538,29312,-5.0,0.0,0.0,0,,0,
539,29312,-5.0,0.0,0.0,0,,0,
540,29312,-5.0,0.0,0.0,0,,0,
541,29312,-5.0,0.0,0.0,0,,0,
542,29312,-4.0,0.0,0.0,0,,0,
543,29312,-5.0,0.0,0.0,0,,0,
544,29312,-5.0,0.0,0.0,0,,0,
545,29312,-4.0,0.0,0.0,0,,0,
546,29312,-5.0,0.0,0.0,0,,0,
547,29312,-5.0,0.0,0.0,0,,0,
548,29312,-5.0,0.0,0.0,0,,0,
549,29312,-5.0,0.0,0.0,0,,0,
550,29312,-4.0,0.0,0.0,0,,0,
551,29312,-5.0,0.0,0.0,0,,0,
552,29312,-5.0,0.0,0.0,0,,0,
553,29312,-5.0,0.0,0.0,0,,0,
554,29312,-4.0,0.0,0.0,0,,0,
555,29312,-5.0,0.0,0.0,0,,0,
556,29312,-5.0,0.0,0.0,0,,0,
557,29312,-5.0,0.0,0.0,0,,0,
558,29312,-4.0,0.0,0.0,0,,0,
559,29312,-5.0,0.0,0.0,0,,0,
560,29312,-5.0,0.0,0.0,0,,0,
561,29312,-5.0,0.0,0.0,0,,0,
562,29312,-5.0,0.0,0.0,0,,0,
563,29312,-5.0,0.0,0.0,0,,0,
564,29312,-4.0,0.0,0.0,0,,0,
565,29312,-5.0,0.0,0.0,0,,0,
566,29312,-5.0,0.0,0.0,0,,0,
567,29312,-4.0,0.0,0.0,0,,0,
568,29312,-4.0,0.0,0.0,0,,0,
569,29312,-5.0,0.0,0.0,0,,0,
570,29312,-4.0,0.0,0.0,0,,0,
571,29312,-5.0,0.0,0.0,0,,0,
572,29312,-5.0,0.0,0.0,0,,0,
573,29312,-5.0,0.0,0.0,0,,0,
574,29312,-5.0,0.0,0.0,0,,0,
575,29312,-5.0,0.0,0.0,0,,0,
576,29312,-5.0,0.0,0.0,0,,0,
577,29312,-5.0,0.0,0.0,0,,0,
578,29568,-5.0,0.0,0.0,0,,0,
579,29824,-5.0,0.0,0.0,0,,0,
580,29952,-4.0,0.0,0.0,0,,0,
