"charts/global_step","20260525_061127__oracle_acc050_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_061127__oracle_acc050_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_061127__oracle_acc050_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_061127__oracle_acc050_cost05_500k__Sokoban-small-v0__seed1 - _step","20260525_061127__oracle_acc050_cost05_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_061127__oracle_acc050_cost05_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_060622__oracle_acc100_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_060622__oracle_acc100_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_060622__oracle_acc100_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_060622__oracle_acc100_cost05_500k__Sokoban-small-v0__seed1 - _step","20260525_060622__oracle_acc100_cost05_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_060622__oracle_acc100_cost05_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_060446__oracle_acc075_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_060446__oracle_acc075_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_060446__oracle_acc075_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_060446__oracle_acc075_cost1_500k__Sokoban-small-v0__seed1 - _step","20260525_060446__oracle_acc075_cost1_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_060446__oracle_acc075_cost1_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_060021__oracle_acc025_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_060021__oracle_acc025_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_060021__oracle_acc025_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_060021__oracle_acc025_cost1_500k__Sokoban-small-v0__seed1 - _step","20260525_060021__oracle_acc025_cost1_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_060021__oracle_acc025_cost1_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_051238__oracle_acc075_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_051238__oracle_acc075_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_051238__oracle_acc075_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_051238__oracle_acc075_cost05_500k__Sokoban-small-v0__seed1 - _step","20260525_051238__oracle_acc075_cost05_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_051238__oracle_acc075_cost05_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_050738__oracle_acc025_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_050738__oracle_acc025_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_050738__oracle_acc025_cost05_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_050738__oracle_acc025_cost05_500k__Sokoban-small-v0__seed1 - _step","20260525_050738__oracle_acc025_cost05_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_050738__oracle_acc025_cost05_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_050338__oracle_acc050_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_050338__oracle_acc050_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_050338__oracle_acc050_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_050338__oracle_acc050_cost1_500k__Sokoban-small-v0__seed1 - _step","20260525_050338__oracle_acc050_cost1_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_050338__oracle_acc050_cost1_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_045838__oracle_acc100_cost03_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_045838__oracle_acc100_cost03_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_045838__oracle_acc100_cost03_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_045838__oracle_acc100_cost03_500k__Sokoban-small-v0__seed1 - _step","20260525_045838__oracle_acc100_cost03_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_045838__oracle_acc100_cost03_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_040651__oracle_acc075_cost02_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_040651__oracle_acc075_cost02_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_040651__oracle_acc075_cost02_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_040651__oracle_acc075_cost02_500k__Sokoban-small-v0__seed1 - _step","20260525_040651__oracle_acc075_cost02_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_040651__oracle_acc075_cost02_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_040357__oracle_acc050_cost02_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_040357__oracle_acc050_cost02_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_040357__oracle_acc050_cost02_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_040357__oracle_acc050_cost02_500k__Sokoban-small-v0__seed1 - _step","20260525_040357__oracle_acc050_cost02_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_040357__oracle_acc050_cost02_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_040248__oracle_acc025_cost02_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_040248__oracle_acc025_cost02_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_040248__oracle_acc025_cost02_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_040248__oracle_acc025_cost02_500k__Sokoban-small-v0__seed1 - _step","20260525_040248__oracle_acc025_cost02_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_040248__oracle_acc025_cost02_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_035537__oracle_acc000_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_035537__oracle_acc000_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_035537__oracle_acc000_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_035537__oracle_acc000_cost0_500k__Sokoban-small-v0__seed1 - _step","20260525_035537__oracle_acc000_cost0_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_035537__oracle_acc000_cost0_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_025940__oracle_acc100_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_025940__oracle_acc100_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_025940__oracle_acc100_cost1_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_025940__oracle_acc100_cost1_500k__Sokoban-small-v0__seed1 - _step","20260525_025940__oracle_acc100_cost1_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_025940__oracle_acc100_cost1_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_025940__oracle_acc075_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_025940__oracle_acc075_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_025940__oracle_acc075_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_025940__oracle_acc075_cost0_500k__Sokoban-small-v0__seed1 - _step","20260525_025940__oracle_acc075_cost0_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_025940__oracle_acc075_cost0_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_025940__oracle_acc050_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_025940__oracle_acc050_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_025940__oracle_acc050_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_025940__oracle_acc050_cost0_500k__Sokoban-small-v0__seed1 - _step","20260525_025940__oracle_acc050_cost0_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_025940__oracle_acc050_cost0_500k__Sokoban-small-v0__seed1 - _step__MAX","20260525_025940__oracle_acc025_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep","20260525_025940__oracle_acc025_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MIN","20260525_025940__oracle_acc025_cost0_500k__Sokoban-small-v0__seed1 - charts/guided_pct_40ep__MAX","20260525_025940__oracle_acc025_cost0_500k__Sokoban-small-v0__seed1 - _step","20260525_025940__oracle_acc025_cost0_500k__Sokoban-small-v0__seed1 - _step__MIN","20260525_025940__oracle_acc025_cost0_500k__Sokoban-small-v0__seed1 - _step__MAX"
"180224","1.7783291980330511","1.7783291980330511","1.7783291980330511","180224","180224","180224","12.310084288980036","12.310084288980036","12.310084288980036","180224","180224","180224","1.3652503988506208","1.3652503988506208","1.3652503988506208","180224","180224","180224","1.173061194689328","1.173061194689328","1.173061194689328","180224","180224","180224","2.120615166871086","2.120615166871086","2.120615166871086","180224","180224","180224","2.211157239681804","2.211157239681804","2.211157239681804","180224","180224","180224","1.1670810851875468","1.1670810851875468","1.1670810851875468","180224","180224","180224","48.999876873045096","48.999876873045096","48.999876873045096","180224","180224","180224","40.84787348918635","40.84787348918635","40.84787348918635","180224","180224","180224","11.075088932011592","11.075088932011592","11.075088932011592","180224","180224","180224","3.4149458045942445","3.4149458045942445","3.4149458045942445","180224","180224","180224","16.967786065882784","16.967786065882784","16.967786065882784","180224","180224","180224","1.9682979355673147","1.9682979355673147","1.9682979355673147","180224","180224","180224","58.08773240484301","58.08773240484301","58.08773240484301","180224","180224","180224","55.44366396478999","55.44366396478999","55.44366396478999","180224","180224","180224","47.47120624295833","47.47120624295833","47.47120624295833","180224","180224","180224"
"196608","3.802695757210009","3.802695757210009","3.802695757210009","196608","196608","196608","14.94936868629274","14.94936868629274","14.94936868629274","196608","196608","196608","2.0744452321301687","2.0744452321301687","2.0744452321301687","196608","196608","196608","1.6862931702305417","1.6862931702305417","1.6862931702305417","196608","196608","196608","2.8228259802930245","2.8228259802930245","2.8228259802930245","196608","196608","196608","1.7108340717275627","1.7108340717275627","1.7108340717275627","196608","196608","196608","2.1117344665138784","2.1117344665138784","2.1117344665138784","196608","196608","196608","60.542624676590755","60.542624676590755","60.542624676590755","196608","196608","196608","54.46484712841914","54.46484712841914","54.46484712841914","196608","196608","196608","9.544405967938664","9.544405967938664","9.544405967938664","196608","196608","196608","4.143637244460829","4.143637244460829","4.143637244460829","196608","196608","196608","17.776705871322406","17.776705871322406","17.776705871322406","196608","196608","196608","2.0431894103801893","2.0431894103801893","2.0431894103801893","196608","196608","196608","63.31608530594792","63.31608530594792","63.31608530594792","196608","196608","196608","64.16509247077906","64.16509247077906","64.16509247077906","196608","196608","196608","57.24599888668638","57.24599888668638","57.24599888668638","196608","196608","196608"
"212992","2.400251980743619","2.400251980743619","2.400251980743619","212992","212992","212992","14.437752066930045","14.437752066930045","14.437752066930045","212992","212992","212992","1.0776297814951752","1.0776297814951752","1.0776297814951752","212992","212992","212992","0.968146404367632","0.968146404367632","0.968146404367632","212992","212992","212992","3.5566756923319915","3.5566756923319915","3.5566756923319915","212992","212992","212992","1.5278618089766647","1.5278618089766647","1.5278618089766647","212992","212992","212992","0.9638180651048298","0.9638180651048298","0.9638180651048298","212992","212992","212992","66.65099314565848","66.65099314565848","66.65099314565848","212992","212992","212992","61.231924554322674","61.231924554322674","61.231924554322674","212992","212992","212992","10.866860054682272","10.866860054682272","10.866860054682272","212992","212992","212992","4.54719976250198","4.54719976250198","4.54719976250198","212992","212992","212992","24.525070335910627","24.525070335910627","24.525070335910627","212992","212992","212992","1.2144238684922162","1.2144238684922162","1.2144238684922162","212992","212992","212992","70.89569940452068","70.89569940452068","70.89569940452068","212992","212992","212992","70.72499768397736","70.72499768397736","70.72499768397736","212992","212992","212992","61.994805876200715","61.994805876200715","61.994805876200715","212992","212992","212992"
"229376","1.4370756724675684","1.4370756724675684","1.4370756724675684","229376","229376","229376","21.24058629384591","21.24058629384591","21.24058629384591","229376","229376","229376","0.5233881343234967","0.5233881343234967","0.5233881343234967","229376","229376","229376","0.7516278250430606","0.7516278250430606","0.7516278250430606","229376","229376","229376","2.296698648971784","2.296698648971784","2.296698648971784","229376","229376","229376","0.8630906908217831","0.8630906908217831","0.8630906908217831","229376","229376","229376","0.6635454255612074","0.6635454255612074","0.6635454255612074","229376","229376","229376","71.4169543200583","71.4169543200583","71.4169543200583","229376","229376","229376","69.14555417127231","69.14555417127231","69.14555417127231","229376","229376","229376","9.767121870810353","9.767121870810353","9.767121870810353","229376","229376","229376","5.742361865665918","5.742361865665918","5.742361865665918","229376","229376","229376","24.007040018951052","24.007040018951052","24.007040018951052","229376","229376","229376","0.2836623388093976","0.2836623388093976","0.2836623388093976","229376","229376","229376","74.54209199394259","74.54209199394259","74.54209199394259","229376","229376","229376","75.77666272701438","75.77666272701438","75.77666272701438","229376","229376","229376","70.71399395622167","70.71399395622167","70.71399395622167","229376","229376","229376"
"245760","2.3868263448402858","2.3868263448402858","2.3868263448402858","245760","245760","245760","21.098311851562244","21.098311851562244","21.098311851562244","245760","245760","245760","1.1285965852718098","1.1285965852718098","1.1285965852718098","245760","245760","245760","0.8004176154814701","0.8004176154814701","0.8004176154814701","245760","245760","245760","1.7587449353371511","1.7587449353371511","1.7587449353371511","245760","245760","245760","0.7827970103511899","0.7827970103511899","0.7827970103511899","245760","245760","245760","1.3305908758356941","1.3305908758356941","1.3305908758356941","245760","245760","245760","72.51296030140688","72.51296030140688","72.51296030140688","245760","245760","245760","71.27573924099248","71.27573924099248","71.27573924099248","245760","245760","245760","10.858207538368907","10.858207538368907","10.858207538368907","245760","245760","245760","4.823675483500158","4.823675483500158","4.823675483500158","245760","245760","245760","27.37030589614522","27.37030589614522","27.37030589614522","245760","245760","245760","0.989150743445937","0.989150743445937","0.989150743445937","245760","245760","245760","78.68258691099308","78.68258691099308","78.68258691099308","245760","245760","245760","77.6922872464139","77.6922872464139","77.6922872464139","245760","245760","245760","72.66940996298847","72.66940996298847","72.66940996298847","245760","245760","245760"
"262144","1.3062571042909916","1.3062571042909916","1.3062571042909916","262144","262144","262144","20.38189095432125","20.38189095432125","20.38189095432125","262144","262144","262144","0.577131518070797","0.577131518070797","0.577131518070797","262144","262144","262144","0.3253119429590018","0.3253119429590018","0.3253119429590018","262144","262144","262144","2.0369817142844835","2.0369817142844835","2.0369817142844835","262144","262144","262144","0.8939979554278791","0.8939979554278791","0.8939979554278791","262144","262144","262144","1.9204693485409805","1.9204693485409805","1.9204693485409805","262144","262144","262144","76.51603999448827","76.51603999448827","76.51603999448827","262144","262144","262144","75.20038431271212","75.20038431271212","75.20038431271212","262144","262144","262144","12.163420355037667","12.163420355037667","12.163420355037667","262144","262144","262144","5.364093431593263","5.364093431593263","5.364093431593263","262144","262144","262144","31.180681326198965","31.180681326198965","31.180681326198965","262144","262144","262144","1.0404040404040404","1.0404040404040404","1.0404040404040404","262144","262144","262144","78.81160175966477","78.81160175966477","78.81160175966477","262144","262144","262144","81.35455281461408","81.35455281461408","81.35455281461408","262144","262144","262144","78.96719052929919","78.96719052929919","78.96719052929919","262144","262144","262144"
"278528","1.7461684734702636","1.7461684734702636","1.7461684734702636","278528","278528","278528","29.943533846303758","29.943533846303758","29.943533846303758","278528","278528","278528","0.4272292250233427","0.4272292250233427","0.4272292250233427","278528","278528","278528","0.4325980392156863","0.4325980392156863","0.4325980392156863","278528","278528","278528","2.6017340336421606","2.6017340336421606","2.6017340336421606","278528","278528","278528","1.64067169930173","1.64067169930173","1.64067169930173","278528","278528","278528","0.7117185789786409","0.7117185789786409","0.7117185789786409","278528","278528","278528","81.37850998523439","81.37850998523439","81.37850998523439","278528","278528","278528","79.73192067070988","79.73192067070988","79.73192067070988","278528","278528","278528","13.175984273392322","13.175984273392322","13.175984273392322","278528","278528","278528","4.998421217028779","4.998421217028779","4.998421217028779","278528","278528","278528","27.59155807044681","27.59155807044681","27.59155807044681","278528","278528","278528","0.6407951350025562","0.6407951350025562","0.6407951350025562","278528","278528","278528","83.0281574592416","83.0281574592416","83.0281574592416","278528","278528","278528","82.82882939820452","82.82882939820452","82.82882939820452","278528","278528","278528","79.80727884938042","79.80727884938042","79.80727884938042","278528","278528","278528"
"294912","1.6532002702904443","1.6532002702904443","1.6532002702904443","294912","294912","294912","31.381408464335777","31.381408464335777","31.381408464335777","294912","294912","294912","0.3682412358882947","0.3682412358882947","0.3682412358882947","294912","294912","294912","0.1323529411764706","0.1323529411764706","0.1323529411764706","294912","294912","294912","1.9233325977173465","1.9233325977173465","1.9233325977173465","294912","294912","294912","1.437441643323996","1.437441643323996","1.437441643323996","294912","294912","294912","0.8656825692202974","0.8656825692202974","0.8656825692202974","294912","294912","294912","79.78819105543243","79.78819105543243","79.78819105543243","294912","294912","294912","80.37815673297898","80.37815673297898","80.37815673297898","294912","294912","294912","12.501465673449193","12.501465673449193","12.501465673449193","294912","294912","294912","5.582628076325998","5.582628076325998","5.582628076325998","294912","294912","294912","28.972831527352447","28.972831527352447","28.972831527352447","294912","294912","294912","0.6609328830424165","0.6609328830424165","0.6609328830424165","294912","294912","294912","83.91071823495922","83.91071823495922","83.91071823495922","294912","294912","294912","86.1308294718398","86.1308294718398","86.1308294718398","294912","294912","294912","81.15495120523147","81.15495120523147","81.15495120523147","294912","294912","294912"
"311296","3.4151493556305015","3.4151493556305015","3.4151493556305015","311296","311296","311296","36.53635899897258","36.53635899897258","36.53635899897258","311296","311296","311296","1.2045817456222954","1.2045817456222954","1.2045817456222954","311296","311296","311296","0.39580002041302353","0.39580002041302353","0.39580002041302353","311296","311296","311296","2.3742195389213343","2.3742195389213343","2.3742195389213343","311296","311296","311296","1.7539683983644125","1.7539683983644125","1.7539683983644125","311296","311296","311296","0.5955691133272777","0.5955691133272777","0.5955691133272777","311296","311296","311296","83.47052156307271","83.47052156307271","83.47052156307271","311296","311296","311296","83.60467127651344","83.60467127651344","83.60467127651344","311296","311296","311296","17.69289613608499","17.69289613608499","17.69289613608499","311296","311296","311296","6.9210798296284795","6.9210798296284795","6.9210798296284795","311296","311296","311296","30.777794522469684","30.777794522469684","30.777794522469684","311296","311296","311296","0.698151277174249","0.698151277174249","0.698151277174249","311296","311296","311296","82.96975801832613","82.96975801832613","82.96975801832613","311296","311296","311296","85.94703584991399","85.94703584991399","85.94703584991399","311296","311296","311296","84.92930421783933","84.92930421783933","84.92930421783933","311296","311296","311296"
"327680","2.8743496791371426","2.8743496791371426","2.8743496791371426","327680","327680","327680","34.23653140225819","34.23653140225819","34.23653140225819","327680","327680","327680","0.7186557315233786","0.7186557315233786","0.7186557315233786","327680","327680","327680","0.42946272885789016","0.42946272885789016","0.42946272885789016","327680","327680","327680","3.0710852696808475","3.0710852696808475","3.0710852696808475","327680","327680","327680","1.0230386621051584","1.0230386621051584","1.0230386621051584","327680","327680","327680","0.3893257302921168","0.3893257302921168","0.3893257302921168","327680","327680","327680","83.72869141776437","83.72869141776437","83.72869141776437","327680","327680","327680","82.94018069184425","82.94018069184425","82.94018069184425","327680","327680","327680","13.355284777394747","13.355284777394747","13.355284777394747","327680","327680","327680","7.008699846612562","7.008699846612562","7.008699846612562","327680","327680","327680","27.42603223932908","27.42603223932908","27.42603223932908","327680","327680","327680","0.5734351432880844","0.5734351432880844","0.5734351432880844","327680","327680","327680","86.7541313409461","86.7541313409461","86.7541313409461","327680","327680","327680","86.59083347344122","86.59083347344122","86.59083347344122","327680","327680","327680","84.93992021618625","84.93992021618625","84.93992021618625","327680","327680","327680"
"344064","1.9407828422437554","1.9407828422437554","1.9407828422437554","344064","344064","344064","38.90817128966978","38.90817128966978","38.90817128966978","344064","344064","344064","0.2905937728107931","0.2905937728107931","0.2905937728107931","344064","344064","344064","0.5000891265597148","0.5000891265597148","0.5000891265597148","344064","344064","344064","2.1970830441828597","2.1970830441828597","2.1970830441828597","344064","344064","344064","1.9255706586364625","1.9255706586364625","1.9255706586364625","344064","344064","344064","0.7326269965345418","0.7326269965345418","0.7326269965345418","344064","344064","344064","86.0474516819097","86.0474516819097","86.0474516819097","344064","344064","344064","81.95705968571802","81.95705968571802","81.95705968571802","344064","344064","344064","15.269425839012822","15.269425839012822","15.269425839012822","344064","344064","344064","6.801845331588119","6.801845331588119","6.801845331588119","344064","344064","344064","31.63472142860104","31.63472142860104","31.63472142860104","344064","344064","344064","0.6850881874348709","0.6850881874348709","0.6850881874348709","344064","344064","344064","87.23670606024434","87.23670606024434","87.23670606024434","344064","344064","344064","88.51971836829514","88.51971836829514","88.51971836829514","344064","344064","344064","86.91519654039074","86.91519654039074","86.91519654039074","344064","344064","344064"
"360448","1.7690222010165606","1.7690222010165606","1.7690222010165606","360448","360448","360448","45.709438975192356","45.709438975192356","45.709438975192356","360448","360448","360448","0.4502963976288189","0.4502963976288189","0.4502963976288189","360448","360448","360448","0.39462826797385625","0.39462826797385625","0.39462826797385625","360448","360448","360448","3.486321502285125","3.486321502285125","3.486321502285125","360448","360448","360448","2.148048242353922","2.148048242353922","2.148048242353922","360448","360448","360448","0.8223241504708356","0.8223241504708356","0.8223241504708356","360448","360448","360448","85.81525310176877","85.81525310176877","85.81525310176877","360448","360448","360448","86.15884218343515","86.15884218343515","86.15884218343515","360448","360448","360448","15.483111243095294","15.483111243095294","15.483111243095294","360448","360448","360448","7.54381264214714","7.54381264214714","7.54381264214714","360448","360448","360448","27.449132228518977","27.449132228518977","27.449132228518977","360448","360448","360448","0.3145424836601307","0.3145424836601307","0.3145424836601307","360448","360448","360448","88.78839669563521","88.78839669563521","88.78839669563521","360448","360448","360448","89.467130341088","89.467130341088","89.467130341088","360448","360448","360448","88.91731547875949","88.91731547875949","88.91731547875949","360448","360448","360448"
"376832","2.482122385869281","2.482122385869281","2.482122385869281","376832","376832","376832","52.26886604803938","52.26886604803938","52.26886604803938","376832","376832","376832","0.1352265043948614","0.1352265043948614","0.1352265043948614","376832","376832","376832","0.3361344537815126","0.3361344537815126","0.3361344537815126","376832","376832","376832","3.077948374294641","3.077948374294641","3.077948374294641","376832","376832","376832","1.5581301500148546","1.5581301500148546","1.5581301500148546","376832","376832","376832","0.33743238674780257","0.33743238674780257","0.33743238674780257","376832","376832","376832","86.76568606831765","86.76568606831765","86.76568606831765","376832","376832","376832","87.30874810227698","87.30874810227698","87.30874810227698","376832","376832","376832","18.045216001218456","18.045216001218456","18.045216001218456","376832","376832","376832","6.455386158100488","6.455386158100488","6.455386158100488","376832","376832","376832","23.030611422603112","23.030611422603112","23.030611422603112","376832","376832","376832","0.923913668031315","0.923913668031315","0.923913668031315","376832","376832","376832","89.5576423708065","89.5576423708065","89.5576423708065","376832","376832","376832","89.79783654059818","89.79783654059818","89.79783654059818","376832","376832","376832","88.88808583562871","88.88808583562871","88.88808583562871","376832","376832","376832"
"393216","3.4349443720766595","3.4349443720766595","3.4349443720766595","393216","393216","393216","52.52479100047319","52.52479100047319","52.52479100047319","393216","393216","393216","0.3902714932126697","0.3902714932126697","0.3902714932126697","393216","393216","393216","0.4627056227896563","0.4627056227896563","0.4627056227896563","393216","393216","393216","4.557508668429081","4.557508668429081","4.557508668429081","393216","393216","393216","2.528743499267036","2.528743499267036","2.528743499267036","393216","393216","393216","0.686329928220532","0.686329928220532","0.686329928220532","393216","393216","393216","86.93622386385543","86.93622386385543","86.93622386385543","393216","393216","393216","88.17484942602977","88.17484942602977","88.17484942602977","393216","393216","393216","22.71385887314427","22.71385887314427","22.71385887314427","393216","393216","393216","7.700899764171726","7.700899764171726","7.700899764171726","393216","393216","393216","20.449835174482736","20.449835174482736","20.449835174482736","393216","393216","393216","0.8291628946086856","0.8291628946086856","0.8291628946086856","393216","393216","393216","91.03096052017297","91.03096052017297","91.03096052017297","393216","393216","393216","90.25441817542392","90.25441817542392","90.25441817542392","393216","393216","393216","89.58827574052034","89.58827574052034","89.58827574052034","393216","393216","393216"
"409600","2.7465358233481627","2.7465358233481627","2.7465358233481627","409600","409600","409600","66.00530841707311","66.00530841707311","66.00530841707311","409600","409600","409600","0.1099952175992348","0.1099952175992348","0.1099952175992348","409600","409600","409600","0.16806722689075632","0.16806722689075632","0.16806722689075632","409600","409600","409600","3.778434243002522","3.778434243002522","3.778434243002522","409600","409600","409600","1.2991476437094958","1.2991476437094958","1.2991476437094958","409600","409600","409600","0.1970588235294118","0.1970588235294118","0.1970588235294118","409600","409600","409600","87.38708642036984","87.38708642036984","87.38708642036984","409600","409600","409600","90.44344088820625","90.44344088820625","90.44344088820625","409600","409600","409600","28.124786927583727","28.124786927583727","28.124786927583727","409600","409600","409600","7.744542294130113","7.744542294130113","7.744542294130113","409600","409600","409600","23.47880913699168","23.47880913699168","23.47880913699168","409600","409600","409600","1.050739184562714","1.050739184562714","1.050739184562714","409600","409600","409600","89.99010921656131","89.99010921656131","89.99010921656131","409600","409600","409600","89.1040471013478","89.1040471013478","89.1040471013478","409600","409600","409600","91.98851295412608","91.98851295412608","91.98851295412608","409600","409600","409600"
"425984","3.421257469721239","3.421257469721239","3.421257469721239","425984","425984","425984","70.20389088184005","70.20389088184005","70.20389088184005","425984","425984","425984","0.30477408354646207","0.30477408354646207","0.30477408354646207","425984","425984","425984","0.3253119429590018","0.3253119429590018","0.3253119429590018","425984","425984","425984","5.033616872648274","5.033616872648274","5.033616872648274","425984","425984","425984","2.157297207174521","2.157297207174521","2.157297207174521","425984","425984","425984","0.14705882352941174","0.14705882352941174","0.14705882352941174","425984","425984","425984","85.83726133734126","85.83726133734126","85.83726133734126","425984","425984","425984","89.55568242474287","89.55568242474287","89.55568242474287","425984","425984","425984","25.701680554942776","25.701680554942776","25.701680554942776","425984","425984","425984","10.338176511405383","10.338176511405383","10.338176511405383","425984","425984","425984","24.62392215926894","24.62392215926894","24.62392215926894","425984","425984","425984","0.46160130718954245","0.46160130718954245","0.46160130718954245","425984","425984","425984","90.72521204446561","90.72521204446561","90.72521204446561","425984","425984","425984","92.683781673221","92.683781673221","92.683781673221","425984","425984","425984","90.61737673712648","90.61737673712648","90.61737673712648","425984","425984","425984"
